user_id,current_funnel_stage,next_funnel_stage,ad_type,purchase,sales,date,campaign_type,visit
21039,not aware,not aware,performance,0,0,2025-05-23,performance,2
21040,not aware,not aware,performance,0,0,2025-05-19,performance,2
21041,aware,consider,performance,0,0,2025-04-29,performance,2
21042,not aware,not aware,performance,0,0,2025-05-17,performance,2
21043,not aware,not aware,performance,0,0,2025-05-15,performance,2
21044,not aware,not aware,performance,0,0,2025-05-15,performance,2
21045,aware,consider,performance,0,0,2025-05-30,performance,2
21046,not aware,not aware,performance,0,0,2025-05-10,performance,2
21047,not aware,not aware,performance,0,0,2025-05-20,performance,2
21048,consider,consider,performance,0,0,2025-05-16,performance,2
21049,not aware,not aware,performance,0,0,2025-05-16,performance,2
21050,not aware,aware,performance,0,0,2025-05-16,performance,2
21051,not aware,not aware,performance,0,0,2025-05-25,performance,2
21052,not aware,not aware,performance,0,0,2025-05-22,performance,2
21053,not aware,not aware,performance,0,0,2025-05-07,performance,2
21054,not aware,not aware,performance,0,0,2025-05-14,performance,2
21055,not aware,not aware,performance,0,0,2025-05-06,performance,2
21056,not aware,not aware,performance,0,0,2025-05-13,performance,2
21058,not aware,not aware,performance,0,0,2025-05-16,performance,2
21059,not aware,not aware,performance,0,0,2025-05-08,performance,2
21060,not aware,not aware,performance,0,0,2025-06-03,performance,2
21061,not aware,not aware,performance,0,0,2025-05-05,performance,2
21062,not aware,not aware,performance,0,0,2025-05-07,performance,2
21063,not aware,not aware,performance,0,0,2025-05-29,performance,2
21064,not aware,not aware,performance,0,0,2025-05-29,performance,2
21065,aware,aware,performance,0,0,2025-05-22,performance,2
21066,not aware,not aware,performance,0,0,2025-05-09,performance,2
21067,not aware,not aware,performance,0,0,2025-05-17,performance,2
21068,not aware,not aware,performance,0,0,2025-05-04,performance,2
21069,consider,consider,performance,0,0,2025-05-17,performance,2
21070,not aware,not aware,performance,0,0,2025-05-17,performance,2
21071,not aware,not aware,performance,0,0,2025-05-28,performance,2
21072,not aware,not aware,performance,0,0,2025-05-11,performance,2
21073,aware,aware,performance,0,0,2025-05-15,performance,2
21074,not aware,not aware,performance,0,0,2025-05-25,performance,2
21075,consider,purchase,performance,1,100,2025-05-31,performance,2
21076,not aware,not aware,performance,0,0,2025-05-30,performance,2
21077,not aware,not aware,performance,0,0,2025-05-14,performance,2
21078,aware,aware,performance,0,0,2025-05-15,performance,2
21079,not aware,not aware,performance,0,0,2025-05-13,performance,2
21080,not aware,not aware,performance,0,0,2025-05-10,performance,2
21081,not aware,not aware,performance,0,0,2025-05-03,performance,2
21082,aware,consider,performance,0,0,2025-04-29,performance,2
21083,not aware,not aware,performance,0,0,2025-06-02,performance,2
21084,not aware,aware,performance,0,0,2025-05-26,performance,2
21085,not aware,not aware,performance,0,0,2025-05-31,performance,2
21086,aware,aware,performance,0,0,2025-05-30,performance,2
21087,not aware,not aware,performance,0,0,2025-05-11,performance,2
21088,aware,aware,performance,0,0,2025-04-27,performance,2
21089,aware,aware,performance,0,0,2025-05-02,performance,2
21090,aware,aware,performance,0,0,2025-05-13,performance,2
21091,not aware,not aware,performance,0,0,2025-05-14,performance,2
21092,not aware,not aware,performance,0,0,2025-05-03,performance,2
21093,not aware,not aware,performance,0,0,2025-05-19,performance,2
21094,not aware,not aware,performance,0,0,2025-05-04,performance,2
21095,consider,consider,performance,0,0,2025-05-13,performance,2
21096,not aware,aware,performance,0,0,2025-05-04,performance,2
21097,not aware,not aware,performance,0,0,2025-05-06,performance,2
21098,aware,aware,performance,0,0,2025-05-09,performance,2
21099,not aware,aware,performance,0,0,2025-05-30,performance,2
21100,consider,consider,performance,0,0,2025-05-10,performance,2
21101,aware,aware,performance,0,0,2025-05-13,performance,2
21102,not aware,not aware,performance,0,0,2025-05-25,performance,2
21103,not aware,not aware,performance,0,0,2025-05-28,performance,2
21104,not aware,not aware,performance,0,0,2025-05-04,performance,2
21105,consider,consider,performance,0,0,2025-05-27,performance,2
21106,not aware,not aware,performance,0,0,2025-05-25,performance,2
21107,aware,aware,performance,0,0,2025-05-17,performance,2
21108,not aware,not aware,performance,0,0,2025-05-28,performance,2
21109,not aware,not aware,performance,0,0,2025-05-22,performance,2
21110,not aware,not aware,performance,0,0,2025-05-30,performance,2
21111,not aware,not aware,performance,0,0,2025-05-28,performance,2
21112,not aware,aware,performance,0,0,2025-05-23,performance,2
21113,not aware,not aware,performance,0,0,2025-05-23,performance,2
21114,not aware,not aware,performance,0,0,2025-05-18,performance,2
21115,not aware,not aware,performance,0,0,2025-05-20,performance,2
21116,consider,consider,performance,0,0,2025-05-14,performance,2
21117,not aware,aware,performance,0,0,2025-05-06,performance,2
21118,not aware,not aware,performance,0,0,2025-05-22,performance,2
21119,consider,purchase,performance,1,100,2025-05-22,performance,2
21120,not aware,not aware,performance,0,0,2025-05-24,performance,2
21121,not aware,not aware,performance,0,0,2025-05-31,performance,2
21122,not aware,not aware,performance,0,0,2025-05-25,performance,2
21123,not aware,not aware,performance,0,0,2025-05-15,performance,2
21124,not aware,not aware,performance,0,0,2025-05-07,performance,2
21125,not aware,not aware,performance,0,0,2025-05-11,performance,2
21126,not aware,not aware,performance,0,0,2025-05-11,performance,2
21127,not aware,not aware,performance,0,0,2025-05-05,performance,2
21128,not aware,not aware,performance,0,0,2025-05-07,performance,2
21129,consider,consider,performance,0,0,2025-05-28,performance,2
21130,consider,consider,performance,0,0,2025-05-24,performance,2
21131,consider,purchase,performance,1,100,2025-05-23,performance,2
21132,aware,aware,performance,0,0,2025-05-19,performance,2
21133,not aware,not aware,performance,0,0,2025-05-13,performance,2
21134,consider,purchase,performance,1,100,2025-05-02,performance,2
21135,not aware,not aware,performance,0,0,2025-05-25,performance,2
21136,not aware,not aware,performance,0,0,2025-05-14,performance,2
21137,not aware,not aware,performance,0,0,2025-05-06,performance,2
21138,not aware,not aware,performance,0,0,2025-05-23,performance,2
21139,not aware,not aware,performance,0,0,2025-05-12,performance,2
21140,not aware,not aware,performance,0,0,2025-05-15,performance,2
21141,not aware,not aware,performance,0,0,2025-04-28,performance,2
21142,not aware,not aware,performance,0,0,2025-04-30,performance,2
21143,consider,consider,performance,0,0,2025-05-13,performance,2
21144,not aware,not aware,performance,0,0,2025-05-03,performance,2
21145,not aware,not aware,performance,0,0,2025-05-06,performance,2
21146,not aware,not aware,performance,0,0,2025-05-26,performance,2
21147,not aware,not aware,performance,0,0,2025-05-07,performance,2
21148,not aware,not aware,performance,0,0,2025-05-05,performance,2
21149,not aware,not aware,performance,0,0,2025-05-15,performance,2
21150,aware,aware,performance,0,0,2025-05-14,performance,2
21151,not aware,not aware,performance,0,0,2025-05-04,performance,2
21152,not aware,not aware,performance,0,0,2025-05-24,performance,2
21153,aware,aware,performance,0,0,2025-05-25,performance,2
21154,consider,consider,performance,0,0,2025-05-09,performance,2
21155,not aware,not aware,performance,0,0,2025-05-11,performance,2
21156,not aware,not aware,performance,0,0,2025-05-21,performance,2
21157,not aware,not aware,performance,0,0,2025-05-18,performance,2
21158,consider,consider,performance,0,0,2025-05-02,performance,2
21159,not aware,not aware,performance,0,0,2025-05-13,performance,2
21160,not aware,not aware,performance,0,0,2025-05-11,performance,2
21161,not aware,not aware,performance,0,0,2025-05-31,performance,2
21162,not aware,not aware,performance,0,0,2025-05-08,performance,2
21163,aware,aware,performance,0,0,2025-05-28,performance,2
21164,not aware,not aware,performance,0,0,2025-05-31,performance,2
21165,not aware,not aware,performance,0,0,2025-05-31,performance,2
21166,consider,consider,performance,0,0,2025-05-11,performance,2
21167,not aware,not aware,performance,0,0,2025-05-16,performance,2
21168,not aware,not aware,performance,0,0,2025-05-08,performance,2
21169,not aware,not aware,performance,0,0,2025-05-19,performance,2
21170,not aware,not aware,performance,0,0,2025-05-15,performance,2
21171,consider,purchase,performance,1,100,2025-05-03,performance,2
21172,not aware,not aware,performance,0,0,2025-05-06,performance,2
21173,not aware,not aware,performance,0,0,2025-05-06,performance,2
21174,consider,purchase,performance,1,100,2025-05-27,performance,2
21175,not aware,not aware,performance,0,0,2025-05-06,performance,2
21176,aware,aware,performance,0,0,2025-05-25,performance,2
21177,aware,aware,performance,0,0,2025-05-09,performance,2
21178,not aware,not aware,performance,0,0,2025-05-20,performance,2
21179,not aware,not aware,performance,0,0,2025-05-09,performance,2
21180,not aware,aware,performance,0,0,2025-05-06,performance,2
21181,not aware,not aware,performance,0,0,2025-05-11,performance,2
21182,consider,consider,performance,0,0,2025-05-16,performance,2
21183,consider,consider,performance,0,0,2025-05-07,performance,2
21184,aware,consider,performance,0,0,2025-05-29,performance,2
21185,not aware,not aware,performance,0,0,2025-05-10,performance,2
21186,not aware,not aware,performance,0,0,2025-05-15,performance,2
21187,not aware,not aware,performance,0,0,2025-05-13,performance,2
21188,not aware,not aware,performance,0,0,2025-05-22,performance,2
21189,aware,consider,performance,0,0,2025-05-21,performance,2
21190,not aware,not aware,performance,0,0,2025-05-25,performance,2
21191,not aware,not aware,performance,0,0,2025-05-26,performance,2
21192,aware,aware,performance,0,0,2025-05-20,performance,2
21193,not aware,not aware,performance,0,0,2025-05-21,performance,2
21194,not aware,aware,performance,0,0,2025-05-20,performance,2
21195,not aware,aware,performance,0,0,2025-05-14,performance,2
21196,not aware,not aware,performance,0,0,2025-05-12,performance,2
21197,not aware,not aware,performance,0,0,2025-05-13,performance,2
21198,not aware,aware,performance,0,0,2025-05-22,performance,2
21199,not aware,not aware,performance,0,0,2025-05-17,performance,2
21200,consider,consider,performance,0,0,2025-05-18,performance,2
21201,not aware,not aware,performance,0,0,2025-05-20,performance,2
21202,not aware,not aware,performance,0,0,2025-05-26,performance,2
21203,not aware,not aware,performance,0,0,2025-05-11,performance,2
21204,not aware,not aware,performance,0,0,2025-05-20,performance,2
21205,not aware,not aware,performance,0,0,2025-05-16,performance,2
21206,not aware,not aware,performance,0,0,2025-05-05,performance,2
21207,aware,aware,performance,0,0,2025-05-09,performance,2
21208,not aware,not aware,performance,0,0,2025-05-19,performance,2
21209,consider,consider,performance,0,0,2025-05-11,performance,2
21210,aware,aware,performance,0,0,2025-05-13,performance,2
21211,aware,consider,performance,0,0,2025-05-02,performance,2
21212,not aware,not aware,performance,0,0,2025-05-26,performance,2
21213,aware,aware,performance,0,0,2025-05-18,performance,2
21214,not aware,not aware,performance,0,0,2025-05-19,performance,2
21215,not aware,not aware,performance,0,0,2025-05-15,performance,2
21216,consider,consider,performance,0,0,2025-05-23,performance,2
21217,not aware,not aware,performance,0,0,2025-05-06,performance,2
21218,not aware,not aware,performance,0,0,2025-05-07,performance,2
21219,not aware,not aware,performance,0,0,2025-05-03,performance,2
21220,not aware,not aware,performance,0,0,2025-05-19,performance,2
21221,not aware,aware,performance,0,0,2025-05-25,performance,2
21222,not aware,not aware,performance,0,0,2025-05-23,performance,2
21223,aware,aware,performance,0,0,2025-05-31,performance,2
21224,not aware,not aware,performance,0,0,2025-05-28,performance,2
21225,not aware,not aware,performance,0,0,2025-05-01,performance,2
21226,not aware,not aware,performance,0,0,2025-04-30,performance,2
21227,not aware,not aware,performance,0,0,2025-05-06,performance,2
21228,aware,consider,performance,0,0,2025-05-26,performance,2
21229,not aware,not aware,performance,0,0,2025-05-11,performance,2
21230,not aware,not aware,performance,0,0,2025-05-14,performance,2
21231,consider,consider,performance,0,0,2025-05-26,performance,2
21232,not aware,not aware,performance,0,0,2025-05-25,performance,2
21233,not aware,not aware,performance,0,0,2025-05-06,performance,2
21234,aware,consider,performance,0,0,2025-05-22,performance,2
21235,aware,consider,performance,0,0,2025-04-30,performance,2
21236,aware,aware,performance,0,0,2025-05-15,performance,2
21237,not aware,not aware,performance,0,0,2025-05-05,performance,2
21238,not aware,not aware,performance,0,0,2025-05-27,performance,2
21239,not aware,not aware,performance,0,0,2025-05-20,performance,2
21240,not aware,not aware,performance,0,0,2025-05-18,performance,2
21241,aware,aware,performance,0,0,2025-05-16,performance,2
21242,not aware,not aware,performance,0,0,2025-05-16,performance,2
21243,not aware,not aware,performance,0,0,2025-05-07,performance,2
21244,not aware,not aware,performance,0,0,2025-05-08,performance,2
21245,not aware,not aware,performance,0,0,2025-05-10,performance,2
21246,not aware,not aware,performance,0,0,2025-06-02,performance,2
21247,not aware,not aware,performance,0,0,2025-05-14,performance,2
21248,not aware,not aware,performance,0,0,2025-05-18,performance,2
21249,not aware,not aware,performance,0,0,2025-05-07,performance,2
21250,not aware,not aware,performance,0,0,2025-05-16,performance,2
21251,not aware,not aware,performance,0,0,2025-05-12,performance,2
21253,not aware,not aware,performance,0,0,2025-05-29,performance,2
21254,not aware,not aware,performance,0,0,2025-05-28,performance,2
21255,not aware,not aware,performance,0,0,2025-05-17,performance,2
21257,not aware,not aware,performance,0,0,2025-05-01,performance,2
21258,aware,consider,performance,0,0,2025-04-29,performance,2
21259,not aware,not aware,performance,0,0,2025-05-09,performance,2
21260,not aware,aware,performance,0,0,2025-05-08,performance,2
21261,not aware,not aware,performance,0,0,2025-06-02,performance,2
21262,consider,consider,performance,0,0,2025-05-08,performance,2
21263,not aware,not aware,performance,0,0,2025-05-27,performance,2
21264,not aware,not aware,performance,0,0,2025-05-10,performance,2
21265,consider,purchase,performance,1,100,2025-05-05,performance,2
21266,not aware,not aware,performance,0,0,2025-05-09,performance,2
21267,not aware,not aware,performance,0,0,2025-05-09,performance,2
21268,not aware,not aware,performance,0,0,2025-05-13,performance,2
21269,not aware,not aware,performance,0,0,2025-05-14,performance,2
21270,consider,consider,performance,0,0,2025-05-17,performance,2
21271,aware,consider,performance,0,0,2025-05-19,performance,2
21272,aware,aware,performance,0,0,2025-05-16,performance,2
21273,aware,aware,performance,0,0,2025-05-22,performance,2
21274,aware,aware,performance,0,0,2025-05-17,performance,2
21275,not aware,not aware,performance,0,0,2025-05-01,performance,2
21276,not aware,not aware,performance,0,0,2025-05-15,performance,2
21277,aware,aware,performance,0,0,2025-05-08,performance,2
21278,not aware,not aware,performance,0,0,2025-05-27,performance,2
21279,not aware,not aware,performance,0,0,2025-05-25,performance,2
21280,not aware,not aware,performance,0,0,2025-05-27,performance,2
21281,not aware,not aware,performance,0,0,2025-05-30,performance,2
21282,not aware,not aware,performance,0,0,2025-05-08,performance,2
21283,not aware,not aware,performance,0,0,2025-05-31,performance,2
21284,not aware,not aware,performance,0,0,2025-05-23,performance,2
21285,not aware,not aware,performance,0,0,2025-05-08,performance,2
21286,not aware,not aware,performance,0,0,2025-05-10,performance,2
21287,not aware,not aware,performance,0,0,2025-05-14,performance,2
21288,consider,purchase,performance,1,100,2025-05-16,performance,2
21289,not aware,not aware,performance,0,0,2025-05-27,performance,2
21290,not aware,not aware,performance,0,0,2025-05-29,performance,2
21291,not aware,not aware,performance,0,0,2025-05-22,performance,2
21292,aware,aware,performance,0,0,2025-05-30,performance,2
21293,not aware,not aware,performance,0,0,2025-05-18,performance,2
21294,aware,aware,performance,0,0,2025-05-05,performance,2
21295,not aware,aware,performance,0,0,2025-05-23,performance,2
21296,consider,purchase,performance,1,100,2025-05-16,performance,2
21297,not aware,not aware,performance,0,0,2025-06-01,performance,2
21298,aware,consider,performance,0,0,2025-05-05,performance,2
21299,consider,consider,performance,0,0,2025-05-01,performance,2
21300,not aware,not aware,performance,0,0,2025-05-29,performance,2
21301,consider,consider,performance,0,0,2025-05-05,performance,2
21302,not aware,not aware,performance,0,0,2025-05-10,performance,2
21303,consider,consider,performance,0,0,2025-05-26,performance,2
21304,not aware,not aware,performance,0,0,2025-05-27,performance,2
21305,not aware,not aware,performance,0,0,2025-05-06,performance,2
21306,not aware,not aware,performance,0,0,2025-05-04,performance,2
21307,not aware,not aware,performance,0,0,2025-05-29,performance,2
21308,not aware,aware,performance,0,0,2025-05-13,performance,2
21309,not aware,not aware,performance,0,0,2025-05-09,performance,2
21310,not aware,aware,performance,0,0,2025-05-29,performance,2
21311,aware,consider,performance,0,0,2025-05-10,performance,2
21312,not aware,not aware,performance,0,0,2025-05-26,performance,2
21313,not aware,not aware,performance,0,0,2025-05-17,performance,2
21314,aware,consider,performance,0,0,2025-05-11,performance,2
21315,not aware,not aware,performance,0,0,2025-05-26,performance,2
21316,consider,consider,performance,0,0,2025-05-06,performance,2
21317,not aware,not aware,performance,0,0,2025-05-05,performance,2
21318,not aware,not aware,performance,0,0,2025-05-11,performance,2
21319,not aware,not aware,performance,0,0,2025-05-02,performance,2
21320,not aware,not aware,performance,0,0,2025-05-26,performance,2
21321,consider,purchase,performance,1,100,2025-05-10,performance,2
21322,not aware,not aware,performance,0,0,2025-05-12,performance,2
21323,not aware,not aware,performance,0,0,2025-04-29,performance,2
21324,aware,consider,performance,0,0,2025-05-04,performance,2
21325,not aware,aware,performance,0,0,2025-05-22,performance,2
21326,not aware,not aware,performance,0,0,2025-05-16,performance,2
21327,not aware,aware,performance,0,0,2025-05-16,performance,2
21328,aware,consider,performance,0,0,2025-05-07,performance,2
21329,not aware,not aware,performance,0,0,2025-05-23,performance,2
21330,not aware,aware,performance,0,0,2025-05-18,performance,2
21331,not aware,not aware,performance,0,0,2025-05-19,performance,2
21332,not aware,not aware,performance,0,0,2025-05-27,performance,2
21333,aware,consider,performance,0,0,2025-05-15,performance,2
21334,not aware,not aware,performance,0,0,2025-05-23,performance,2
21335,not aware,not aware,performance,0,0,2025-05-04,performance,2
21336,consider,consider,performance,0,0,2025-05-03,performance,2
21337,not aware,aware,performance,0,0,2025-06-02,performance,2
21338,not aware,not aware,performance,0,0,2025-05-06,performance,2
21339,not aware,not aware,performance,0,0,2025-05-16,performance,2
21340,aware,aware,performance,0,0,2025-05-24,performance,2
21341,not aware,not aware,performance,0,0,2025-05-15,performance,2
21342,not aware,not aware,performance,0,0,2025-05-22,performance,2
21343,not aware,not aware,performance,0,0,2025-05-09,performance,2
21344,not aware,not aware,performance,0,0,2025-05-11,performance,2
21345,not aware,not aware,performance,0,0,2025-05-25,performance,2
21346,consider,consider,performance,0,0,2025-05-10,performance,2
21347,not aware,not aware,performance,0,0,2025-05-30,performance,2
21348,not aware,not aware,performance,0,0,2025-05-12,performance,2
21349,not aware,not aware,performance,0,0,2025-05-24,performance,2
21350,not aware,not aware,performance,0,0,2025-05-01,performance,2
21351,not aware,not aware,performance,0,0,2025-05-13,performance,2
21352,not aware,not aware,performance,0,0,2025-05-01,performance,2
21353,not aware,not aware,performance,0,0,2025-05-20,performance,2
21354,not aware,not aware,performance,0,0,2025-05-16,performance,2
21355,not aware,aware,performance,0,0,2025-04-26,performance,2
21356,consider,consider,performance,0,0,2025-05-19,performance,2
21357,not aware,not aware,performance,0,0,2025-05-03,performance,2
21358,not aware,not aware,performance,0,0,2025-05-06,performance,2
21359,not aware,not aware,performance,0,0,2025-05-21,performance,2
21360,not aware,not aware,performance,0,0,2025-05-01,performance,2
21361,aware,aware,performance,0,0,2025-05-25,performance,2
21362,consider,consider,performance,0,0,2025-05-10,performance,2
21364,not aware,not aware,performance,0,0,2025-05-13,performance,2
21365,not aware,not aware,performance,0,0,2025-05-16,performance,2
21366,not aware,not aware,performance,0,0,2025-05-01,performance,2
21367,aware,aware,performance,0,0,2025-05-29,performance,2
21368,not aware,not aware,performance,0,0,2025-05-30,performance,2
21369,not aware,not aware,performance,0,0,2025-05-24,performance,2
21370,not aware,not aware,performance,0,0,2025-05-07,performance,2
21371,not aware,not aware,performance,0,0,2025-05-28,performance,2
21372,not aware,not aware,performance,0,0,2025-05-13,performance,2
21373,not aware,not aware,performance,0,0,2025-05-11,performance,2
21374,not aware,not aware,performance,0,0,2025-05-15,performance,2
21375,not aware,not aware,performance,0,0,2025-05-04,performance,2
21376,not aware,not aware,performance,0,0,2025-05-07,performance,2
21377,not aware,not aware,performance,0,0,2025-05-10,performance,2
21378,not aware,not aware,performance,0,0,2025-05-27,performance,2
21379,not aware,not aware,performance,0,0,2025-05-04,performance,2
21380,not aware,not aware,performance,0,0,2025-05-23,performance,2
21381,aware,aware,performance,0,0,2025-05-20,performance,2
21382,not aware,aware,performance,0,0,2025-05-09,performance,2
21383,not aware,not aware,performance,0,0,2025-05-17,performance,2
21384,not aware,not aware,performance,0,0,2025-05-19,performance,2
21385,not aware,not aware,performance,0,0,2025-05-04,performance,2
21386,not aware,not aware,performance,0,0,2025-05-08,performance,2
21387,not aware,not aware,performance,0,0,2025-05-14,performance,2
21388,not aware,not aware,performance,0,0,2025-06-02,performance,2
21389,not aware,not aware,performance,0,0,2025-05-27,performance,2
21390,not aware,aware,performance,0,0,2025-05-16,performance,2
21391,consider,purchase,performance,1,100,2025-05-15,performance,2
21392,not aware,not aware,performance,0,0,2025-05-24,performance,2
21393,not aware,not aware,performance,0,0,2025-05-17,performance,2
21395,not aware,not aware,performance,0,0,2025-05-25,performance,2
21396,not aware,not aware,performance,0,0,2025-05-22,performance,2
21397,not aware,not aware,performance,0,0,2025-05-30,performance,2
21398,not aware,not aware,performance,0,0,2025-05-17,performance,2
21399,not aware,not aware,performance,0,0,2025-05-05,performance,2
21400,aware,aware,performance,0,0,2025-05-31,performance,2
21401,not aware,aware,performance,0,0,2025-05-12,performance,2
21402,not aware,not aware,performance,0,0,2025-05-26,performance,2
21403,not aware,not aware,performance,0,0,2025-05-17,performance,2
21404,consider,consider,performance,0,0,2025-05-31,performance,2
21405,not aware,not aware,performance,0,0,2025-05-21,performance,2
21406,not aware,not aware,performance,0,0,2025-05-29,performance,2
21407,not aware,not aware,performance,0,0,2025-05-15,performance,2
21408,not aware,not aware,performance,0,0,2025-05-18,performance,2
21409,not aware,not aware,performance,0,0,2025-05-23,performance,2
21410,not aware,not aware,performance,0,0,2025-05-11,performance,2
21411,not aware,aware,performance,0,0,2025-05-04,performance,2
21412,aware,aware,performance,0,0,2025-05-22,performance,2
21413,aware,aware,performance,0,0,2025-05-17,performance,2
21414,not aware,not aware,performance,0,0,2025-05-27,performance,2
21415,consider,consider,performance,0,0,2025-05-09,performance,2
21416,consider,consider,performance,0,0,2025-05-23,performance,2
21417,aware,aware,performance,0,0,2025-05-29,performance,2
21418,not aware,not aware,performance,0,0,2025-05-09,performance,2
21419,consider,purchase,performance,1,100,2025-05-24,performance,2
21420,not aware,aware,performance,0,0,2025-05-20,performance,2
21421,aware,aware,performance,0,0,2025-05-08,performance,2
21422,not aware,not aware,performance,0,0,2025-05-28,performance,2
21423,not aware,not aware,performance,0,0,2025-05-29,performance,2
21424,not aware,not aware,performance,0,0,2025-05-08,performance,2
21425,consider,purchase,performance,1,100,2025-05-20,performance,2
21426,not aware,not aware,performance,0,0,2025-05-22,performance,2
21427,not aware,not aware,performance,0,0,2025-05-07,performance,2
21428,consider,consider,performance,0,0,2025-05-02,performance,2
21429,aware,aware,performance,0,0,2025-05-30,performance,2
21430,not aware,not aware,performance,0,0,2025-05-14,performance,2
21431,not aware,not aware,performance,0,0,2025-05-31,performance,2
21432,aware,consider,performance,0,0,2025-05-21,performance,2
21433,not aware,not aware,performance,0,0,2025-05-21,performance,2
21434,aware,aware,performance,0,0,2025-05-03,performance,2
21435,not aware,not aware,performance,0,0,2025-05-16,performance,2
21436,not aware,not aware,performance,0,0,2025-06-03,performance,2
21437,not aware,not aware,performance,0,0,2025-06-06,performance,2
21438,not aware,not aware,performance,0,0,2025-05-28,performance,2
21439,not aware,not aware,performance,0,0,2025-05-03,performance,2
21440,aware,aware,performance,0,0,2025-05-28,performance,2
21441,aware,aware,performance,0,0,2025-05-10,performance,2
21442,not aware,not aware,performance,0,0,2025-05-23,performance,2
21443,not aware,not aware,performance,0,0,2025-05-17,performance,2
21444,not aware,not aware,performance,0,0,2025-05-28,performance,2
21445,not aware,not aware,performance,0,0,2025-05-19,performance,2
21446,consider,consider,performance,0,0,2025-05-05,performance,2
21447,not aware,not aware,performance,0,0,2025-05-16,performance,2
21448,consider,consider,performance,0,0,2025-05-07,performance,2
21449,not aware,not aware,performance,0,0,2025-05-22,performance,2
21450,not aware,not aware,performance,0,0,2025-05-26,performance,2
21451,consider,consider,performance,0,0,2025-05-22,performance,2
21452,consider,consider,performance,0,0,2025-05-23,performance,2
21453,aware,aware,performance,0,0,2025-05-20,performance,2
21454,not aware,not aware,performance,0,0,2025-05-27,performance,2
21455,consider,consider,performance,0,0,2025-05-19,performance,2
21456,not aware,not aware,performance,0,0,2025-05-17,performance,2
21457,not aware,not aware,performance,0,0,2025-05-13,performance,2
21458,not aware,not aware,performance,0,0,2025-05-20,performance,2
21459,consider,consider,performance,0,0,2025-05-27,performance,2
21460,not aware,not aware,performance,0,0,2025-04-28,performance,2
21461,not aware,not aware,performance,0,0,2025-05-15,performance,2
21463,aware,aware,performance,0,0,2025-05-08,performance,2
21464,not aware,not aware,performance,0,0,2025-05-23,performance,2
21465,consider,consider,performance,0,0,2025-06-01,performance,2
21466,not aware,aware,performance,0,0,2025-05-30,performance,2
21467,consider,consider,performance,0,0,2025-05-29,performance,2
21468,not aware,not aware,performance,0,0,2025-05-04,performance,2
21469,not aware,not aware,performance,0,0,2025-05-30,performance,2
21470,not aware,not aware,performance,0,0,2025-05-08,performance,2
21471,not aware,not aware,performance,0,0,2025-05-09,performance,2
21472,not aware,not aware,performance,0,0,2025-06-02,performance,2
21473,aware,aware,performance,0,0,2025-05-20,performance,2
21474,not aware,not aware,performance,0,0,2025-05-17,performance,2
21475,not aware,not aware,performance,0,0,2025-05-07,performance,2
21476,aware,consider,performance,0,0,2025-05-23,performance,2
21477,aware,aware,performance,0,0,2025-05-07,performance,2
21478,not aware,not aware,performance,0,0,2025-05-04,performance,2
21479,not aware,not aware,performance,0,0,2025-05-15,performance,2
21480,aware,aware,performance,0,0,2025-05-15,performance,2
21481,not aware,not aware,performance,0,0,2025-05-25,performance,2
21482,not aware,not aware,performance,0,0,2025-05-22,performance,2
21483,not aware,not aware,performance,0,0,2025-04-30,performance,2
21484,not aware,not aware,performance,0,0,2025-05-08,performance,2
21485,not aware,not aware,performance,0,0,2025-05-12,performance,2
21486,not aware,not aware,performance,0,0,2025-05-17,performance,2
21487,not aware,not aware,performance,0,0,2025-05-05,performance,2
21488,not aware,not aware,performance,0,0,2025-05-28,performance,2
21490,consider,consider,performance,0,0,2025-05-31,performance,2
21491,aware,aware,performance,0,0,2025-05-05,performance,2
21492,consider,consider,performance,0,0,2025-05-22,performance,2
21493,not aware,not aware,performance,0,0,2025-06-05,performance,2
21494,not aware,not aware,performance,0,0,2025-05-15,performance,2
21495,aware,aware,performance,0,0,2025-05-01,performance,2
21496,not aware,not aware,performance,0,0,2025-05-09,performance,2
21497,aware,consider,performance,0,0,2025-05-02,performance,2
21498,not aware,not aware,performance,0,0,2025-05-24,performance,2
21499,aware,consider,performance,0,0,2025-05-23,performance,2
21500,consider,consider,performance,0,0,2025-05-18,performance,2
21501,aware,aware,performance,0,0,2025-05-04,performance,2
21502,not aware,not aware,performance,0,0,2025-05-26,performance,2
21503,not aware,not aware,performance,0,0,2025-05-06,performance,2
21504,not aware,not aware,performance,0,0,2025-05-16,performance,2
21505,not aware,not aware,performance,0,0,2025-05-01,performance,2
21506,aware,aware,performance,0,0,2025-05-20,performance,2
21507,not aware,not aware,performance,0,0,2025-05-10,performance,2
21508,consider,purchase,performance,1,100,2025-05-23,performance,2
21509,not aware,not aware,performance,0,0,2025-05-15,performance,2
21510,not aware,not aware,performance,0,0,2025-05-21,performance,2
21511,consider,consider,performance,0,0,2025-05-07,performance,2
21512,not aware,aware,performance,0,0,2025-05-06,performance,2
21513,not aware,not aware,performance,0,0,2025-05-23,performance,2
21514,not aware,not aware,performance,0,0,2025-05-21,performance,2
21515,not aware,not aware,performance,0,0,2025-05-22,performance,2
21516,not aware,not aware,performance,0,0,2025-05-07,performance,2
21517,not aware,not aware,performance,0,0,2025-05-16,performance,2
21518,not aware,not aware,performance,0,0,2025-05-12,performance,2
21519,aware,aware,performance,0,0,2025-05-05,performance,2
